,Word,Likelihood
2082,POKER,2.4622527308945735e-06
2083,CRUEL,2.461236178169787e-06
2084,SLOWS,2.4610744214289425e-06
2085,LOOPY,2.4606647249716886e-06
2086,TENSE,2.4581445826061876e-06
2087,CANST,2.4524310336031694e-06
2088,WORLD,2.452215682415492e-06
2089,READY,2.4510599878924233e-06
2090,TAKER,2.448486645487833e-06
2091,GLUER,2.445881872460718e-06
2092,RELAY,2.444406871843705e-06
2093,TRIBS,2.4410566703768377e-06
2094,HOAGY,2.4358338587056892e-06
2095,BEIGE,2.4341577206871896e-06
2096,SHADE,2.4326430513983806e-06
2097,TITLE,2.4311539895261307e-06
2098,TUBAS,2.4281697695663968e-06
2099,KEELS,2.4255429942465533e-06
2100,WEENY,2.4228132303698144e-06
2101,HARDY,2.4182115733008813e-06
2102,KILLS,2.4172486406748987e-06
2103,SHAHS,2.4150513531313875e-06
2104,TUTUS,2.412948941364837e-06
2105,MOLDY,2.4126048850087188e-06
2106,LULUS,2.4099235874489924e-06
2107,HAFTS,2.4090615902079027e-06
2108,NESTS,2.406165108711476e-06
2109,BURNT,2.405747904600428e-06
2110,GONAD,2.40560934739881e-06
2111,RUSKS,2.4036669031405446e-06
2112,TAUNT,2.4029605102435197e-06
2113,RILLE,2.401226410019806e-06
2114,TOKER,2.3984638000423825e-06
2115,HILLY,2.3933207041044643e-06
2116,DIVAS,2.3927691453730367e-06
2117,AURAE,2.392681760352684e-06
2118,HOTEL,2.3892728208118093e-06
2119,WORSE,2.3836287771449956e-06
2120,FOUND,2.383395453854661e-06
2121,RUNNY,2.3796361346482322e-06
2122,FEINT,2.3776737323251778e-06
2123,SLIME,2.3768801342844262e-06
2124,LEANT,2.375746531028317e-06
2125,JILTS,2.3747475656740213e-06
2126,PROFS,2.374311997732158e-06
2127,LAVER,2.3725864536699627e-06
2128,RIPER,2.3714883722331435e-06
2129,CRAWS,2.3681609303805202e-06
2130,FIEFS,2.367952405451543e-06
2131,DRABS,2.36731515861967e-06
2132,PURSE,2.36545100843605e-06
2133,ARMED,2.3589578127105883e-06
2134,OILED,2.358239337807277e-06
2135,PUMPS,2.353266959570441e-06
2136,BRACE,2.3527832620014258e-06
2137,LEPER,2.3517132590628954e-06
2138,WOWEE,2.3498293799446026e-06
2139,CHARY,2.3496456887904796e-06
2140,BOGUS,2.347890956136054e-06
2141,DUPED,2.34695998424489e-06
2142,RAVER,2.346321658979889e-06
2143,SAPPY,2.343298601387534e-06
2144,NOTER,2.341762528173768e-06
2145,DANCE,2.3410201511405563e-06
2146,RANDY,2.34056892908435e-06
2147,CUBER,2.3398517388802814e-06
2148,HOTLY,2.33792468406951e-06
2149,ERRED,2.3364984477861325e-06
2150,MISTY,2.33589800013806e-06
2151,STOPS,2.3352861732225745e-06
2152,ROOMY,2.3341014290039453e-06
2153,TERCE,2.327037317215215e-06
2154,HANKY,2.326667494427492e-06
2155,DRUMS,2.3257749928009994e-06
2156,VOTED,2.3249854560859602e-06
2157,HURLY,2.324818081049989e-06
2158,SLOPE,2.32434806468289e-06
2159,LOVER,2.3241142573046624e-06
2160,ALTER,2.3213289084652434e-06
2161,HASTE,2.3163208502820008e-06
2162,LEERY,2.312750425908646e-06
2163,COUPE,2.311692826775606e-06
2164,COMBS,2.3114942224035576e-06
2165,BRAID,2.3048425962546824e-06
2166,WOODY,2.3025995837411103e-06
2167,PROSY,2.3003502946282e-06
2168,ROVER,2.2983860551942782e-06
2169,WAFTS,2.298184278524694e-06
2170,FITLY,2.2980338555564582e-06
2171,TWATS,2.2954933537796263e-06
2172,SOPPY,2.2954247589935954e-06
2173,MOUSY,2.2944333391065253e-06
2174,WAGER,2.293068521536655e-06
2175,BATHS,2.2886947053213676e-06
2176,FOCUS,2.287832994028657e-06
2177,SAUNA,2.2877831477253464e-06
2178,BULKY,2.285211209069412e-06
2179,BAYED,2.2845093629529605e-06
2180,ARRAY,2.283564085888484e-06
2181,HONKY,2.279133427337038e-06
2182,PLUMS,2.2789367419728865e-06
2183,SEVEN,2.2772146760563174e-06
2184,FORGE,2.2767242712685355e-06
2185,LICKS,2.2727346319995e-06
2186,BOMBS,2.269467054723493e-06
2187,WEALD,2.262799057111343e-06
2188,MOLAR,2.2623101018362435e-06
2189,WORDY,2.259782649332701e-06
2190,MERSE,2.257072948027412e-06
2191,WRITE,2.254320069525538e-06
2192,TOOTH,2.248029638007346e-06
2193,NERDS,2.2475860305898947e-06
2194,COXED,2.2457592151184175e-06
2195,STATE,2.2455356675066738e-06
2196,THANE,2.236961338054104e-06
2197,YARNS,2.233582503031866e-06
2198,MOUND,2.2334963687065693e-06
2199,FIEND,2.233258332683398e-06
2200,CHINE,2.2326345269553533e-06
2201,NOSED,2.2293045343020817e-06
2202,HIDER,2.2274984176353966e-06
2203,FAKED,2.2257168425828476e-06
2204,MOWED,2.2247337896308775e-06
2205,SEPOY,2.2229712209344547e-06
2206,VESTS,2.2226440410978887e-06
2207,GULLY,2.2168351192232848e-06
2208,VILER,2.2144084217628746e-06
2209,ARUMS,2.2135993500614013e-06
2210,SPURS,2.2123983155886203e-06
2211,COURT,2.2121841834004256e-06
2212,CREEK,2.2099585466560747e-06
2213,WASTE,2.209711940854796e-06
2214,BOXED,2.2049272293889917e-06
2215,BROAD,2.2009623665643304e-06
2216,GENRE,2.2001503120044e-06
2217,BITSY,2.1981296698483693e-06
2218,SALON,2.1952918589977323e-06
2219,PRISE,2.194288036589666e-06
2220,OILER,2.1940927481687195e-06
2221,DINKY,2.1909321392277742e-06
2222,BAGEL,2.1886329293364686e-06
2223,BIKED,2.188057117553144e-06
2224,SHAPE,2.1871469636425808e-06
2225,FIORD,2.1865942772596095e-06
2226,HEADY,2.1858333474115266e-06
2227,EARLY,2.1853574129375456e-06
2228,FOIST,2.185106052473296e-06
2229,TURDY,2.1844522091764257e-06
2230,DUPER,2.18359850042274e-06
2231,BRIAR,2.1831524277579768e-06
2232,SCADS,2.182250315350386e-06
2233,ALTOS,2.1786818356542777e-06
2234,MARGE,2.1780314829213938e-06
2235,BROKE,2.178005076824177e-06
2236,DRUGS,2.177321269856255e-06
2237,TUFTS,2.1761867203324944e-06
2238,WONKY,2.1742360729407727e-06
2239,HARPY,2.1741718732429945e-06
2240,TODAY,2.1716471633920697e-06
2241,HOWLS,2.170578496157166e-06
2242,DOLCE,2.1701434848763445e-06
2243,WIPED,2.1684726556985016e-06
2244,SWISS,2.1674380243291135e-06
2245,JINNS,2.1669523613527215e-06
2246,ALIEN,2.1656088395432607e-06
2247,VOTER,2.1631535217876337e-06
2248,DOWER,2.160176705014531e-06
2249,ROAST,2.15916517568634e-06
2250,PUNKY,2.157655151938509e-06
2251,JIBES,2.152219385611438e-06
2252,PASSE,2.150867812283424e-06
2253,SOLON,2.1504418102655203e-06
2254,AEGIS,2.149359518327815e-06
2255,TUBED,2.149098919723322e-06
2256,WAVED,2.145460386204598e-06
2257,SNARE,2.1444877977729045e-06
2258,GIMPS,2.143689610126249e-06
2259,HUSKS,2.143568618845486e-06
2260,DOUSE,2.1424706930159307e-06
2261,SPUED,2.141305741523952e-06
2262,PLUGS,2.133472694612915e-06
2263,FIBER,2.131260767980612e-06
2264,TRADE,2.1258039949265087e-06
2265,WIDER,2.124977569961801e-06
2266,GRABS,2.1237328914948164e-06
2267,CADRE,2.1226382413917785e-06
2268,COYER,2.120627567886173e-06
2269,HORDE,2.11945911916869e-06
2270,SIZED,2.118723620412571e-06
2271,DIVED,2.117766908195534e-06
2272,THOUS,2.1167204049302936e-06
2273,FUCKS,2.116083260660802e-06
2274,WROTE,2.1145172745162022e-06
2275,MOULD,2.1119849082328957e-06
2276,FIELD,2.111759822356063e-06
2277,CHILE,2.111169954245347e-06
2278,BLIND,2.109318789637362e-06
2279,POSSE,2.1069253516023648e-06
2280,HENRY,2.1064479373417625e-06
2281,MANGY,2.101159783524168e-06
2282,CAIRN,2.0993495468728733e-06
2283,SHAME,2.097875659004108e-06
2284,JAKES,2.091158555159702e-06
2285,DEICE,2.0908938438825803e-06
2286,PUBIS,2.0883204890710056e-06
2287,HANDY,2.0872984106386555e-06
2288,LOUSY,2.0865484392545917e-06
2289,BILGY,2.0859627417260346e-06
2290,BRIDE,2.0831159667533758e-06
2291,LIMPS,2.082221807685353e-06
2292,SPATE,2.079881396952903e-06
2293,WISPS,2.0787293189103024e-06
2294,KNEES,2.0772072307390654e-06
2295,BLOBS,2.076859330222435e-06
2296,ARCED,2.07678582554425e-06
2297,DIODE,2.076041216639152e-06
2298,MODUS,2.074032904964043e-06
2299,TEXTS,2.071354272097441e-06
2300,FAKER,2.070794556556199e-06
2301,MOWER,2.069879929563763e-06
2302,DUCKS,2.069502811526759e-06
2303,FAITH,2.069236923148374e-06
2304,HERBS,2.067335292714488e-06
2305,TITRE,2.064815717131782e-06
2306,PENCE,2.0620208612680847e-06
2307,MERCY,2.061277423353027e-06
2308,BAIRN,2.0611795551115486e-06
2309,CORAL,2.0599535522425714e-06
2310,PROSE,2.0582081583515473e-06
2311,TRULY,2.058037255024107e-06
2312,STYES,2.0556347677599286e-06
2313,PHONY,2.053300932827134e-06
2314,MOUSE,2.052914040253207e-06
2315,BOXER,2.051452016206463e-06
2316,HOVER,2.0496801014605693e-06
2317,JOKES,2.0484359610220305e-06
2318,TRACE,2.047792839149389e-06
2319,MOIST,2.0476779988586232e-06
2320,PATHS,2.0449911024399256e-06
2321,TRIAD,2.0423071362839813e-06
2322,PAYED,2.0412514215274137e-06
2323,LANCE,2.0399243117655653e-06
2324,PIECE,2.03596746391156e-06
2325,BIKER,2.035756158094688e-06
2326,GIFTS,2.0351026571672615e-06
2327,HOBOS,2.035015947641228e-06
2328,JIVES,2.0345198879608123e-06
2329,DENSE,2.0331993755067136e-06
2330,LOATH,2.0253192549866715e-06
2331,LOWED,2.023163949630764e-06
2332,GRAND,2.0231621557206226e-06
2333,TRIKE,2.0210047108639403e-06
2334,DRIBS,2.0190654906574376e-06
2335,SLEWS,2.018691209312583e-06
2336,FLARE,2.0183912382353504e-06
2337,OINKS,2.0182233576315147e-06
2338,WITTY,2.0178032086059447e-06
2339,WIPER,2.017534883840137e-06
2340,TAUPE,2.0166469106548594e-06
2341,GENIE,2.0156215761588697e-06
2342,BABEL,2.015431762266676e-06
2343,FIVER,2.014707444731672e-06
2344,HEARD,2.01454917257125e-06
2345,TILDE,2.012101067026206e-06
2346,GIBED,2.0097709820488134e-06
2347,ROUND,2.008647740984431e-06
2348,BARFY,2.005042800019156e-06
2349,SMUTS,2.0044215056190703e-06
2350,HICKS,2.0043674429811086e-06
2351,ROWED,2.000767300741863e-06
2352,TUBER,1.9995096677704223e-06
2353,PRUNE,1.9991365186008074e-06
2354,GORGE,1.9975033700752247e-06
2355,WAVER,1.9961243964455773e-06
2356,PRINT,1.994037638979171e-06
2357,FOUNT,1.990771144750993e-06
2358,GREEN,1.9892788017635107e-06
2359,SHIRR,1.9884071789284e-06
2360,DAUNT,1.987555102887592e-06
2361,MILKY,1.98670173057856e-06
2362,MUCKS,1.9829962631349654e-06
2363,RUDER,1.9818943066680565e-06
2364,BOOBY,1.981280762060192e-06
2365,LARGE,1.98069305997214e-06
2366,EPEES,1.980602420361287e-06
2367,GLARY,1.979188300755751e-06
2368,BLOND,1.9785083220629516e-06
2369,FUSTY,1.977838942127528e-06
2370,LIFTS,1.9767484591122863e-06
2371,FEVER,1.975790361846811e-06
2372,TOMBS,1.9752768809630404e-06
2373,HURRY,1.9745030277410865e-06
2374,BINGE,1.9722138239053798e-06
2375,OASIS,1.9715917989872135e-06
2376,SIZER,1.9712486584348976e-06
2377,DIVER,1.970358538715566e-06
2378,POXED,1.9701433114447936e-06
2379,KIRKS,1.970137864354612e-06
2380,RASAE,1.969825633370029e-06
2381,DRAKE,1.9599524852208306e-06
2382,GUTTY,1.9591800841829286e-06
2383,TAXED,1.9591285359310653e-06
2384,WHAMS,1.9586536214452393e-06
2385,TWITS,1.957809207521136e-06
2386,REEFS,1.957084216342244e-06
2387,CHUMS,1.95552977196925e-06
2388,RIFTS,1.9548656348416706e-06
2389,BAHTS,1.951996810071791e-06
2390,HAYEY,1.9500757046539528e-06
2391,LOCUS,1.9496941552885725e-06
2392,WORMY,1.9488033856630635e-06
2393,TOYED,1.947746662555892e-06
2394,NUKES,1.9409056249480505e-06
2395,VITAS,1.9406158304797926e-06
2396,MAKER,1.940555905200463e-06
2397,LEFTS,1.93856461071933e-06
2398,SWAPS,1.9380961068752923e-06
2399,THUDS,1.9377522285877115e-06
2400,DUSTY,1.934301606923463e-06
2401,PULSE,1.932199981627763e-06
2402,MURKY,1.9298375253184376e-06
2403,BLADE,1.9282208688583115e-06
2404,DONOR,1.928190700430939e-06
2405,ANNAS,1.9263039970584483e-06
2406,ELVES,1.9231635815282246e-06
2407,FAULT,1.921726011630232e-06
2408,TABUS,1.9210636836548304e-06
2409,NAMED,1.9179115573647165e-06
2410,STEPS,1.9155136586143842e-06
2411,BLAHS,1.9142769079070425e-06
2412,WICKS,1.9121162217560368e-06
2413,FLABS,1.9109990364893935e-06
2414,GUILD,1.9107637515494215e-06
2415,COVEN,1.9102601932663953e-06
2416,THINE,1.907887686670938e-06
2417,SELAH,1.906587983622768e-06
2418,GUARD,1.9027489731501219e-06
2419,JELLS,1.901654711684872e-06
2420,SPECS,1.9009342221026823e-06
2421,RAWER,1.9003266328928027e-06
2422,PAYER,1.8991689559918628e-06
2423,DUMPS,1.8960259700165988e-06
2424,CROWS,1.8945287443044161e-06
2425,MODEL,1.8938521743446146e-06
2426,MADLY,1.8918008749385422e-06
2427,RANGY,1.8896336308203928e-06
2428,SALSA,1.8882003042475511e-06
2429,KIKES,1.8864166061812582e-06
2430,MANOR,1.8861248220831865e-06
2431,COCKY,1.8830354350158854e-06
2432,LOWER,1.8823404728583214e-06
2433,SCAMS,1.8819406389260206e-06
2434,RUTTY,1.8819364249499099e-06
2435,MANGE,1.8799850694689926e-06
2436,SNAKY,1.8787666342158445e-06
2437,NEEDS,1.8785087455667118e-06
2438,RAKED,1.875761364189318e-06
2439,BIRTH,1.8725907327986427e-06
2440,ALONE,1.8714815119969014e-06
2441,GIBER,1.8698797303980841e-06
2442,CLAWS,1.869600734510937e-06
2443,SNUGS,1.8674334397751734e-06
2444,LOUSE,1.866911761438319e-06
2445,BILGE,1.8663877162811888e-06
2446,FORTH,1.8659051170488044e-06
2447,MOUNT,1.8655654123767167e-06
2448,PADRE,1.8621326390391512e-06
2449,ROWER,1.8615027554466058e-06
2450,PRIDE,1.8613026925157479e-06
2451,GAUDY,1.8601643872419826e-06
2452,BROWS,1.860082767135245e-06
2453,SUDSY,1.8582164118206072e-06
2454,GUISE,1.8573209107089581e-06
2455,MEOWS,1.8571367296141975e-06
2456,FEAST,1.8561101752750344e-06
2457,TAXIS,1.854403397553983e-06
2458,MUSTY,1.8534465558301991e-06
2459,SHOWS,1.8526421339090094e-06
2460,CLOSE,1.8522189589746674e-06
2461,ROUSE,1.846244841569998e-06
2462,PLANT,1.845766174391675e-06
2463,LIVED,1.8453853122861402e-06
2464,FROND,1.8447758151086967e-06
2465,DINAR,1.843083783993839e-06
2466,STEMS,1.837329427650532e-06
2467,PHONE,1.8371639925295409e-06
2468,BERTH,1.8364188464295752e-06
2469,STALE,1.8336029499774855e-06
2470,SHOAT,1.831036977828438e-06
2471,CHUGS,1.8307087226946172e-06
2472,CRIME,1.8297161991360776e-06
2473,YIPES,1.8295246767884902e-06
2474,SLEEP,1.8268926567724533e-06
2475,GEODE,1.8264536563352339e-06
2476,RIVED,1.824956692592936e-06
2477,NANNY,1.8247335612408254e-06
2478,DOLOR,1.8247268091883035e-06
2479,TAXER,1.822762280529831e-06
2480,HAWED,1.8214793810962773e-06
2481,CANNA,1.8212454761868413e-06
2482,NIXES,1.8210024039644723e-06
2483,PIKER,1.818985826445717e-06
2484,MOSSY,1.8179535721994194e-06
2485,MUMPS,1.8167708651605996e-06
2486,LEGOS,1.8153885672857764e-06
2487,CANAL,1.815148857750517e-06
2488,TOYER,1.8121726489209112e-06
2489,BREAD,1.8053348337314857e-06
2490,LUCKS,1.803328816475086e-06
2491,TIKIS,1.802619383563549e-06
2492,SLAYS,1.80185805854619e-06
2493,HEMPS,1.800878743875732e-06
2494,CABLE,1.79720294740529e-06
2495,PRICE,1.7929980065518672e-06
2496,REEKY,1.792828933899234e-06
2497,VENDS,1.7920538752375091e-06
2498,HOUND,1.791294067519698e-06
2499,TREND,1.7891611795890208e-06
2500,NONNY,1.7874540583767654e-06
2501,RINSE,1.7865924786314571e-06
2502,SHIRT,1.7851037017811072e-06
2503,NAMER,1.7844142331861978e-06
2504,FILAR,1.7834448247533199e-06
2505,IOTAS,1.7833972980896812e-06
2506,GAUNT,1.7830478254200585e-06
2507,BANAL,1.7821461512459621e-06
2508,OUSTS,1.7818227291937372e-06
2509,FUNKY,1.7775500992654039e-06
2510,CANTO,1.7772968093719467e-06
2511,SPITE,1.7739153732689222e-06
2512,GLARE,1.7708526901498827e-06
2513,MESNE,1.7699371629634906e-06
2514,FLAKY,1.7682945629853154e-06
2515,GIVER,1.7676206826419388e-06
2516,LADEN,1.766885243851331e-06
2517,GEESE,1.7661615750078435e-06
2518,LAKER,1.76473372587022e-06
2519,MOULT,1.7640709210297968e-06
2520,RISEN,1.761723068242196e-06
2521,CAMPY,1.7611701868612708e-06
2522,VOILE,1.7581102422560276e-06
2523,IRONS,1.756990878321797e-06
2524,CUTIE,1.7564224032827704e-06
2525,CLEFS,1.7526127310527556e-06
2526,WIMPS,1.7518323695655371e-06
2527,OOZES,1.7509918351749961e-06
2528,ALUMS,1.7475784342590012e-06
2529,TRICE,1.7465472809935287e-06
2530,RAKER,1.7451979281668597e-06
2531,CHASE,1.7428865898685239e-06
2532,WHIPS,1.7416071097106183e-06
2533,SWAGS,1.7403311980104665e-06
2534,GASSY,1.7375419495450216e-06
2535,ACMES,1.736162991477191e-06
2536,FOSSE,1.735757154947026e-06
2537,GUSTY,1.7352737888477368e-06
2538,KILOS,1.7351209420734889e-06
2539,GODLY,1.7349972453714885e-06
2540,STONY,1.7337816644815315e-06
2541,NITER,1.7299738545125644e-06
2542,ROOST,1.7273321405490723e-06
2543,GRIND,1.725539954300564e-06
2544,GEOID,1.72357746781326e-06
2545,WIFEY,1.7223875327151223e-06
2546,GAWKS,1.7221056008319212e-06
2547,GOFER,1.720387465083592e-06
2548,BLOKE,1.7194776922296135e-06
2549,HOCUS,1.719471967210217e-06
2550,VISAS,1.718831164139245e-06
2551,SATIN,1.7172582890090076e-06
2552,BRENT,1.7170012011260585e-06
2553,LIVER,1.716936218623532e-06
2554,TINGE,1.71655647636209e-06
2555,SNORE,1.7155902382183237e-06
2556,LEVIS,1.7129994158440447e-06
2557,SPINY,1.7120536054157488e-06
2558,SLOTH,1.710554350054402e-06
2559,WOMEN,1.7097618093450463e-06
2560,HEFTS,1.7096566124056084e-06
2561,AUGER,1.7093547575371148e-06
2562,WOUND,1.7088495706882476e-06
2563,BLEBS,1.7035395745832784e-06
2564,WOWED,1.7021453155565103e-06
2565,COUTH,1.701240997815037e-06
2566,BROOD,1.701038761179512e-06
2567,KINKS,1.7005400513376652e-06
2568,FENCE,1.698763300215676e-06
2569,RIVER,1.6979295446166295e-06
2570,VELDS,1.6958948868101305e-06
2571,SOGGY,1.6953046523372574e-06
2572,AISLE,1.6951572194446637e-06
2573,RANGE,1.690724827576141e-06
2574,TWINS,1.6906361389332405e-06
2575,GRANT,1.689880222875694e-06
2576,TENOR,1.6888963550846631e-06
2577,LUSTY,1.6855168343288051e-06
2578,DEATH,1.6838761600875085e-06
2579,LEVER,1.6837710316367476e-06
2580,HEART,1.6826860838182133e-06
2581,ARISE,1.6826664736542517e-06
2582,DEWED,1.6820842118316546e-06
2583,CHORE,1.6818516509237118e-06
2584,SNAKE,1.6810017253510188e-06
2585,STUDS,1.6797301056635724e-06
2586,GOURD,1.6793745951371071e-06
2587,DIMLY,1.6775595527551016e-06
2588,TRAIT,1.6756009593808208e-06
2589,SHORT,1.6743995962442943e-06
2590,DRAWS,1.6738592030644132e-06
2591,TORAH,1.6731791949088177e-06
2592,SHEAR,1.6729545096381647e-06
2593,WHIMS,1.670521105232634e-06
2594,LAPEL,1.6692845645263943e-06
2595,CADDY,1.668305046649857e-06
2596,RUSTY,1.666857976384206e-06
2597,BLAME,1.662869373143865e-06
2598,PROWS,1.6620183984125105e-06
2599,MASSE,1.6605145286540424e-06
2600,PLACE,1.6596753273621169e-06
2601,FAXED,1.656922538367231e-06
2602,BULGY,1.6551323983383395e-06
2603,SPIEL,1.6544671360201372e-06
2604,MAGUS,1.6533888776668548e-06
2605,LOSSY,1.6532396579397406e-06
2606,JEERS,1.6525677543218274e-06
2607,LUMPS,1.6521641089212164e-06
2608,POCKY,1.651935631627572e-06
2609,TUFAS,1.6503966402521602e-06
2610,VEXES,1.6496198773667632e-06
2611,PULPY,1.6469472949374659e-06
2612,HOUSE,1.6464646161762297e-06
2613,DIRGE,1.6449033826582106e-06
2614,SHERD,1.64429230782009e-06
2615,DOEST,1.6441695247715886e-06
2616,TACKY,1.6426999074851681e-06
2617,HOIST,1.642265240695339e-06
2618,FILMY,1.6401935573357173e-06
2619,WEIRD,1.6391139462267879e-06
2620,BADDY,1.6379722276198597e-06
2621,COPSE,1.6366263699769333e-06
2622,MITRE,1.6364762864501892e-06
2623,RUMPS,1.6338744693390626e-06
2624,WHOPS,1.6336004672479443e-06
2625,CARON,1.6333086465887041e-06
2626,WEFTS,1.6309694879852665e-06
2627,TRIPE,1.63011079559396e-06
2628,CALLA,1.6297534711081794e-06
2629,HIVED,1.6274800355586256e-06
2630,URGES,1.6269700233250178e-06
2631,SWEET,1.6261352219622935e-06
2632,PLAID,1.6258575331767313e-06
2633,CAROL,1.6252627911867893e-06
2634,SNOBS,1.624309118143102e-06
2635,BETHS,1.6242349521635513e-06
2636,MINCE,1.6232788970433327e-06
2637,FOXED,1.6230714327446746e-06
2638,BLEND,1.6228673633450245e-06
2639,YEARS,1.6214334941562115e-06
2640,PURGE,1.6199197567499797e-06
2641,TROWS,1.6189609269510465e-06
2642,LAUDE,1.616634093949031e-06
2643,NOIRE,1.6164803986860748e-06
2644,WOULD,1.6158810707285241e-06
2645,WETLY,1.6158201546821043e-06
2646,RETRY,1.613101879968628e-06
2647,PESKY,1.6130674854722534e-06
2648,MEWED,1.6117720100509101e-06
2649,GULFS,1.6110813267318466e-06
2650,AORTA,1.6101744104931112e-06
2651,REEDY,1.6083815127161852e-06
2652,MAPLE,1.6070798088995954e-06
2653,FRIAR,1.607042759321844e-06
2654,PRIME,1.6051601201511955e-06
2655,KHANS,1.6050687548265555e-06
2656,METRE,1.6048653032052375e-06
2657,BARON,1.6036121257416367e-06
2658,BURST,1.601754433891995e-06
2659,FEWER,1.60022690463626e-06
2660,WAIST,1.5993548017812953e-06
2661,GLAND,1.5972332808320705e-06
2662,GUILT,1.5959975650992845e-06
2663,WAKED,1.5957969814744943e-06
2664,DINGY,1.5868479691526267e-06
2665,SWIMS,1.5855188660461997e-06
2666,GRAPY,1.5850531681751436e-06
2667,CHANT,1.583831020685545e-06
2668,GLORY,1.583350640604601e-06
2669,FEIST,1.5830625627139137e-06
2670,FLAKE,1.5821582931973873e-06
2671,LEAST,1.5817794260991646e-06
2672,DRAPE,1.5808670251163903e-06
2673,MATHS,1.5787755143189064e-06
2674,AROSE,1.5783150644353834e-06
2675,BEANO,1.577986625775266e-06
2676,GRADE,1.577391794107702e-06
